username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
khubu;2017-03-16 16:21;0;0;"Why to prepone boarding when flight cannot take off because of another air time congestion #SpiceJet being a jerk and late as usual";;;#SpiceJet;"842327475883499520";https://twitter.com/khubu/status/842327475883499520
BrightsunIndia;2017-03-16 11:40;0;0;"#TravelNews - #SpiceJet is all set to introduce direct non-stop flight to #Bangkok from #Delhi from 15th April’17. pic.twitter.com/mb20BtOR38";;;#TravelNews #SpiceJet #Bangkok #Delhi;"842256757413957633";https://twitter.com/BrightsunIndia/status/842256757413957633
govindethiraj;2017-03-16 08:56;0;1;"From Near Shutdown To Retail: Is SpiceJet Taking A Flight Of Fancy? http:// bit.ly/2muxPsl";;;;"842215364238970881";https://twitter.com/govindethiraj/status/842215364238970881
seosempackages;2017-03-16 07:40;0;0;"Spice PNR Status | Spicejet flight status enquiry | Spicejet flight pnr https://www. facebook.com/flight.pnr.sta tus/posts/1471184146239031 …";;;;"842196307812990976";https://twitter.com/seosempackages/status/842196307812990976
hindsur;2017-03-16 01:07;0;0;"sir, Also pls give permission to spicejet for allowing a direct flight service Coimbatore Int'l airport to Dubai";;;;"842097503793250308";https://twitter.com/hindsur/status/842097503793250308
sandeep15222242;2017-03-15 22:33;0;0;"Spicejet plz see the cheapest flight from Srinagar to Jammu as on 25 or 26 mar 2017";;;;"842058806544674816";https://twitter.com/sandeep15222242/status/842058806544674816
pankajsingh3086;2017-03-15 13:40;0;0;"Awesome experience with flight #sg471 #spicejet thanks for the support team #spicejet";;;#sg471 #spicejet #spicejet;"841924495044669442";https://twitter.com/pankajsingh3086/status/841924495044669442
logicallyours;2017-03-14 21:58;0;0;"and your estimation goes wrong every day, day after day, flight after flight , destination aftr destination? Right? #spicejet";;;#spicejet;"841687522967085056";https://twitter.com/logicallyours/status/841687522967085056
arulselvan_u;2017-03-14 09:12;0;0;"I am not a sloth like your checkin staff . bes of ur staffs guidance I missed the flight #spiceJet #flyspicejet pic.twitter.com/OQ42WMXmOJ";;;#spiceJet #flyspicejet;"841494715350437888";https://twitter.com/arulselvan_u/status/841494715350437888
arulselvan_u;2017-03-14 09:02;0;0;"(5a-5): #SpiceJet 1) ticket money + extra charge for refund (which they don't refund). 2) they make sure passengers miss there flight .";;;#SpiceJet;"841492184704593921";https://twitter.com/arulselvan_u/status/841492184704593921
arulselvan_u;2017-03-14 08:54;0;0;"(1-5): Dear #SpiceJet I reached the checkin counter more than a hour earlier . But because of your Smokedup helping desk I missed my flight pic.twitter.com/MrzC0ztRfY";;;#SpiceJet;"841490145807294464";https://twitter.com/arulselvan_u/status/841490145807294464
rishabh_jain87;2017-03-14 06:33;1;3;"Holi Tag in Spice Jet Flight Thanks @flyspicejet #HappyHoli #SpiceJetWaterlessHoli #SpiceJet #DXBtoAMD #SG16 #CheerfulCrew pic.twitter.com/7UHIXam1Hf";;@flyspicejet;#HappyHoli #SpiceJetWaterlessHoli #SpiceJet #DXBtoAMD #SG16 #CheerfulCrew;"841454728206778368";https://twitter.com/rishabh_jain87/status/841454728206778368
Satyaphanikiran;2017-03-13 15:40;0;0;"@flyspicejet found an insect in the food served by spicejet - Morning flight from vizag to hyd ( flight SG 422 @9:20AM) pic.twitter.com/l0cRnRAXtY";;@flyspicejet @9;;"841230030881538050";https://twitter.com/Satyaphanikiran/status/841230030881538050
c_aavika;2017-03-13 08:06;0;0;"Dear SpiceJet customer (PNR-E3YKFY): Your flight dated 13-Mar-17 from Delhi is on schedule. This is the message which I got";;;;"841115691235270656";https://twitter.com/c_aavika/status/841115691235270656
c_aavika;2017-03-13 07:26;0;0;"Spicejet Flight from Delhi to Chd got cancelled! No text, no call and no email from the airline. @flyspicejet #worstexperienceever";;@flyspicejet;#worstexperienceever;"841105570895548416";https://twitter.com/c_aavika/status/841105570895548416
somenath_24;2017-03-12 21:46;0;0;"cancelling any flight without any solid reason (weather prob etc) .. btw fyi .. this was our 1st exp with spicejet . 2/2";;;;"840959569559986176";https://twitter.com/somenath_24/status/840959569559986176
somenath_24;2017-03-12 21:31;0;0;"sent u the PNR . FYI... we had to take alternate spicejet flight (not direct) which is taking 7.5 hrs instead of 2 hrs.";;;;"840955986055725057";https://twitter.com/somenath_24/status/840955986055725057
krishflight;2017-03-12 18:23;0;0;"SpiceJet flight with 200 travelers from Bangladore to Delhi was diverted to Hyderabad due to smell from toilet http://www. flyertalk.com/articles/odoro us-toilet-leads-to-flight-diversion.html …";;;;"840908707198197761";https://twitter.com/krishflight/status/840908707198197761
ArchanaVaidya5;2017-03-12 10:22;0;1;"@ame_ajay again my flight rescheduled & not informed, flying with you is always inconvenient, would recommend friends not to fly spicejet";;@ame_ajay;;"840787565921914880";https://twitter.com/ArchanaVaidya5/status/840787565921914880
IMVarunKumawat;2017-03-11 14:07;0;0;"I booked a flight from Ahmedabad to Goa from spicejet this same flight is refundable on MakeMyTrip and but not on your platform";;;;"840481816926666754";https://twitter.com/IMVarunKumawat/status/840481816926666754
makemytripcare;2017-03-11 13:32;0;0;"may book alternate flight booking with Spicejet for 13th Mar 0745 hours.";;;;"840472982279540736";https://twitter.com/makemytripcare/status/840472982279540736
Jeremiaah_Surd;2017-03-10 21:53;0;0;"@flyspicejet absolutely poor from SpiceJet . Flight is already delayed by 80 mins";;@flyspicejet;;"840236710239850497";https://twitter.com/Jeremiaah_Surd/status/840236710239850497
Aam_Papad;2017-03-10 12:21;0;0;"Flight from Mumbai to Delhi Spicejet would have departed.";;;;"840092700334465025";https://twitter.com/Aam_Papad/status/840092700334465025
AirlineNewsshow;2017-03-10 08:59;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom - Fox News http:// dlvr.it/Nb5gRp";;;;"840041795270529025";https://twitter.com/AirlineNewsshow/status/840041795270529025
pstroybrewer;2017-03-10 04:31;0;1;"My wife calls spicejet , "crapjet". 2day it became prophetic on Fox " SpiceJet flight diverted due to horrible stench wafting from bathroom"";;;;"839974398815842305";https://twitter.com/pstroybrewer/status/839974398815842305
sony_duke;2017-03-10 03:03;0;0;"FoxNewsTravel : SpiceJet flight diverted due to horrible stench wafting from bathroom | … https:// twitter.com/FoxNewsTravel/ status/839951178867822598 … ) pic.twitter.com/0dxKoEUZcJ";;;;"839952371505582080";https://twitter.com/sony_duke/status/839952371505582080
FoxNewsTravel;2017-03-10 02:59;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom | http:// fxn.ws/2mKi1pn";;;;"839951178867822598";https://twitter.com/FoxNewsTravel/status/839951178867822598
CAPratikJoshi;2017-03-10 01:45;0;0;"#Spicejet is the Worst #Aviation business handler .i feel their flight delayed since years so that their each flight delays to compancate..";;;#Spicejet #Aviation;"839932639138230272";https://twitter.com/CAPratikJoshi/status/839932639138230272
ColumnistPol;2017-03-10 01:38;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom - Fox News http:// bit.ly/2mqrcuo";;;;"839930832173289473";https://twitter.com/ColumnistPol/status/839930832173289473
r1511977;2017-03-10 00:08;0;0;"Normal flight #thanks Spicejet #pic.twitter.com/8Z2UTo4Bao";;;#thanks #pic;"839908343468609536";https://twitter.com/r1511977/status/839908343468609536
mosafariz;2017-03-09 23:57;0;0;"SpiceJet flight diverted due to foul smell from lavatory - The Economic Times http:// klou.tt/tx03y1wq1ish";;;;"839905372647247872";https://twitter.com/mosafariz/status/839905372647247872
knssradio;2017-03-09 23:50;0;0;"Steve & Ted in the Morning 03-09-17 SpiceJet flight diverted for "terrible stench" in bathroom http:// dlvr.it/NZwZ7R pic.twitter.com/wvIsUmAH1y";;;;"839903663933939712";https://twitter.com/knssradio/status/839903663933939712
Interradeserta;2017-03-09 22:54;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom via the @FoxNews App http://www. foxnews.com/travel/2017/03 /09/spicejet-flight-diverted-due-to-horrible-stench-wafting-from-bathroom.html …";;@FoxNews;;"839889543889367042";https://twitter.com/Interradeserta/status/839889543889367042
steveandted;2017-03-09 22:44;0;0;"Steve & Ted in the Morning 03-09-17 SpiceJet flight diverted for "terrible stench" in bathroom http:// dlvr.it/NZvFt8 pic.twitter.com/WD78mf3ifP";;;;"839887129211645952";https://twitter.com/steveandted/status/839887129211645952
georgeyanev2;2017-03-09 22:30;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom - Fox News https:// apple.news/AtIbReTotSXiXf I3HiyxuhQ …";;;;"839883540821004288";https://twitter.com/georgeyanev2/status/839883540821004288
southernkimmy;2017-03-09 21:43;1;1;"SpiceJet flight diverted due to horrible stench wafting from bathroom - Fox News Ok Who ate beans for lunch? https:// apple.news/AtIbReTotSXiXf I3HiyxuhQ …";;;;"839871760715644928";https://twitter.com/southernkimmy/status/839871760715644928
mrinalroy;2017-03-09 21:26;0;0;"Pilots to fly SG269 reached the flight at 640PM whereas ETD was 5PM. Spicejet is responsible.";;;;"839867401558634498";https://twitter.com/mrinalroy/status/839867401558634498
Nerditupnation;2017-03-09 20:30;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom via the @FoxNews App....somebody unloaded http://www. foxnews.com/travel/2017/03 /09/spicejet-flight-diverted-due-to-horrible-stench-wafting-from-bathroom.html …";;@FoxNews;;"839853435604324353";https://twitter.com/Nerditupnation/status/839853435604324353
RejoiceMagNews;2017-03-09 20:29;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom http:// dlvr.it/NZrLKQ pic.twitter.com/TAop9T7vX0";;;;"839853175393808384";https://twitter.com/RejoiceMagNews/status/839853175393808384
skpsoft_travel;2017-03-09 20:17;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom , #News https:// skpsoft.com/travel/spiceje t-flight-diverted-due-to-horrible-stench-wafting-from-bathroom/ …";;;#News;"839850207303061504";https://twitter.com/skpsoft_travel/status/839850207303061504
ElenoreHogsett;2017-03-09 20:12;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom http:// j.mp/2mKefwa";;;;"839848819789455360";https://twitter.com/ElenoreHogsett/status/839848819789455360
SR1DD;2017-03-09 20:07;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom via the @FoxNews App http://www. foxnews.com/travel/2017/03 /09/spicejet-flight-diverted-due-to-horrible-stench-wafting-from-bathroom.html …";;@FoxNews;;"839847682583724033";https://twitter.com/SR1DD/status/839847682583724033
twittanss;2017-03-09 19:48;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom http:// dlvr.it/NZqVYk pic.twitter.com/8DQf5VYTSD";;;;"839842741328601088";https://twitter.com/twittanss/status/839842741328601088
w4djt;2017-03-09 19:46;3;2;"" SpiceJet flight diverted due to horrible stench wafting from bathroom" http:// ift.tt/2m6a4r4 #dtmag";;;#dtmag;"839842350767747072";https://twitter.com/w4djt/status/839842350767747072
travelfirstpod;2017-03-09 19:46;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom http:// ow.ly/PEe050a4qZ0";;;;"839842330848944128";https://twitter.com/travelfirstpod/status/839842330848944128
FlickerFan_Club;2017-03-09 19:39;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom - Fox News https:// apple.news/AtIbReTotSXiXf I3HiyxuhQ …";;;;"839840616242688000";https://twitter.com/FlickerFan_Club/status/839840616242688000
w4djt;2017-03-09 08:21;0;2;"" SpiceJet flight diverted due to horrible stench wafting from bathroom" http:// ift.tt/2nggJPB #dtmag";;;#dtmag;"839669907834961920";https://twitter.com/w4djt/status/839669907834961920
ElenoreHogsett;2017-03-09 07:31;0;0;"SpiceJet flight diverted due to horrible stench wafting from bathroom http:// j.mp/2mHYVQF";;;;"839657258648666112";https://twitter.com/ElenoreHogsett/status/839657258648666112
linus_aniar;2017-03-08 23:07;0;0;"SpiceJet Flight Diverted After 'Extremely Pungent' Smell Comes Out Of Lavatory http://www. outlookindia.com/newswire/story /spicejet-flight-diverted-after-extremely-pungent-smell-comes-out-of-lavatory/966509 …";;;;"839530567209218054";https://twitter.com/linus_aniar/status/839530567209218054
rishig444;2017-03-08 20:57;0;0;"Retweeted News Now ( @News___Now ): SpiceJet flight makes emergency landing after bad smell from toilet spread to... http:// fb.me/XVywpPCH";;@News___Now;;"839497697526706177";https://twitter.com/rishig444/status/839497697526706177
BWNToday;2017-03-08 20:23;0;0;"SpiceJet flight makes emergency landing after bad smell from toilet spread to entire plane http://www. worldwideweirdnews.com/2017/03/07-Spi ceJet-flight-emergency-landing-bad-smell-from-toilet-spread-to-entire-plane.html … pic.twitter.com/XQoothKbA5";;;;"839489191230783488";https://twitter.com/BWNToday/status/839489191230783488
NegiTweets;2017-03-08 20:21;0;1;"Spicejet flight : Stinking toilet grounds flight - The Times of India on Mobile http:// timesofindia.indiatimes.com/india/stinking -toilet-grounds-flight/articleshow/57485931.cms …";;;;"839488828654174210";https://twitter.com/NegiTweets/status/839488828654174210
911weird;2017-03-08 20:08;0;0;"SpiceJet flight makes emergency landing after bad smell from toilet spread to entire plane http://www. worldwideweirdnews.com/2017/03/07-Spi ceJet-flight-emergency-landing-bad-smell-from-toilet-spread-to-entire-plane.html … pic.twitter.com/6lv17K4C4U";;;;"839485487651950592";https://twitter.com/911weird/status/839485487651950592
nikhil2009asm;2017-03-08 20:07;0;0;"#SpiceJet No information of flight from CHD to DEL, No help from SpiceJet @Ashok_gajapathi";;@Ashok_gajapathi;#SpiceJet;"839485126878748673";https://twitter.com/nikhil2009asm/status/839485126878748673
wwweirdnews;2017-03-08 20:03;0;0;"SpiceJet flight makes emergency landing after bad smell from toilet spread to entire plane http://www. worldwideweirdnews.com/2017/03/07-Spi ceJet-flight-emergency-landing-bad-smell-from-toilet-spread-to-entire-plane.html … pic.twitter.com/knEQ5w4wbN";;;;"839484144061149184";https://twitter.com/wwweirdnews/status/839484144061149184
viral__news;2017-03-08 19:58;0;0;"SpiceJet flight makes emergency landing after bad smell from toilet spread to entire plane http://www. worldwideweirdnews.com/2017/03/07-Spi ceJet-flight-emergency-landing-bad-smell-from-toilet-spread-to-entire-plane.html … pic.twitter.com/yOIUwpSp4W";;;;"839482888542388225";https://twitter.com/viral__news/status/839482888542388225
24_7_news_;2017-03-08 19:48;0;0;"SpiceJet flight makes emergency landing after bad smell from toilet spread to entire plane http://www. worldwideweirdnews.com/2017/03/07-Spi ceJet-flight-emergency-landing-bad-smell-from-toilet-spread-to-entire-plane.html … pic.twitter.com/KYxpNrCnqP";;;;"839480376250798081";https://twitter.com/24_7_news_/status/839480376250798081
weird_news_now;2017-03-08 19:43;0;2;"SpiceJet flight makes emergency landing after bad smell from toilet spread to entire plane http://www. worldwideweirdnews.com/2017/03/07-Spi ceJet-flight-emergency-landing-bad-smell-from-toilet-spread-to-entire-plane.html … pic.twitter.com/bIb0yZDkh3";;;;"839479102717509632";https://twitter.com/weird_news_now/status/839479102717509632
Worldnews_____;2017-03-08 19:38;0;1;"SpiceJet flight makes emergency landing after bad smell from toilet spread to entire plane http://www. worldwideweirdnews.com/2017/03/07-Spi ceJet-flight-emergency-landing-bad-smell-from-toilet-spread-to-entire-plane.html … pic.twitter.com/SYuZPMvIeA";;;;"839477869860564992";https://twitter.com/Worldnews_____/status/839477869860564992
News___Now;2017-03-08 19:33;1;0;"SpiceJet flight makes emergency landing after bad smell from toilet spread to entire plane http://www. worldwideweirdnews.com/2017/03/07-Spi ceJet-flight-emergency-landing-bad-smell-from-toilet-spread-to-entire-plane.html … pic.twitter.com/B4OuQaFURy";;;;"839476589976940544";https://twitter.com/News___Now/status/839476589976940544
dasinghgaurav;2017-03-08 16:12;0;0;"Travelling to Kolkata by Spicejet flight @Chennai International Airport https://www. instagram.com/p/BRX8pW6ghVq/";;@Chennai;;"839426078041124864";https://twitter.com/dasinghgaurav/status/839426078041124864
_airlines_;2017-03-08 15:29;0;0;"#SpiceJet flight diverted due to foul smell from lavatory. Read more: http:// owler.us/acmcag $500285";;;#SpiceJet;"839415180886863872";https://twitter.com/_airlines_/status/839415180886863872
flightpnrstatus;2017-03-08 12:15;0;0;"Spice PNR Status | Spicejet flight status enquiry | Spicejet flight pnr @http:// flightpnrstatus.in/Spicejet-PNR-S tatus-check.html …";;@http;;"839366532916457472";https://twitter.com/flightpnrstatus/status/839366532916457472
P3air;2017-03-08 09:50;0;0;"SpiceJet Flight Diverts to Hyderabad due to Foul Odor from Lavatory - https:// aviationnews.p3air.com/spicejet-fligh t-diverts-to-hyderabad-due-to-foul-odor-from-lavatory/ …";;;;"839329954215022593";https://twitter.com/P3air/status/839329954215022593
